Company Name,ISIN Code,Date,News Title,Source,Link
Bajaj Finserv Ltd.,INE918I01026,2025-02-27T12:25:11Z,"Top gainers & losers today, 27 February 2025: Bajaj Finserv, Bajaj Finance lead gainers; UltraTech Cement, Tata Motors top losers",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-bajajfinserv-bajajfinance-ultracemco-tatamotors-27-feb-2025/article69270307.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-27T04:49:09Z,"Markets open flat amid monthly expiry volatility, Trump tariff concerns",BusinessLine,https://www.thehindubusinessline.com/markets/markets-open-flat-amid-monthly-expiry-volatility-trump-tariff-concerns/article69269075.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-27T04:15:02Z,"Sensex Climbs 231 Points In Early Trade, Nifty Up By 65 Points",NDTV News,https://www.ndtv.com/business-news/sensex-climbs-231-points-in-early-trade-nifty-up-by-65-points-7804679
Bajaj Finserv Ltd.,INE918I01026,2025-02-27T01:52:15Z,"Share Market Highlights 27 February 2025: Sensex, Nifty end flat; Shriram Finance jumps over 5%",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-highlights-27-february-2025/article69266191.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-25T11:32:43Z,Stock market update: Fertilisers stocks up as market rises,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/118557869.cms
Bajaj Finserv Ltd.,INE918I01026,2025-02-25T08:17:21Z,"Don’t fear Tesla; add defence, railways stocks post market correction: Deven Choksey",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/dont-fear-tesla-add-defence-railways-stocks-post-market-correction-deven-choksey/articleshow/118552115.cms
Bajaj Finserv Ltd.,INE918I01026,2025-02-25T04:50:48Z,"Markets open mixed amid global trade tensions, FII selling pressure",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-mixed-amid-global-trade-tensions-fii-selling-pressure/article69260894.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-24T04:11:20Z,"Sensex Slides Below 75,000 In Early Trade As Markets Extend Losses",NDTV News,https://www.ndtv.com/business-news/sensex-falls-567-points-nifty-drops-188-points-in-early-trade-7780785
Bajaj Finserv Ltd.,INE918I01026,2025-02-19T11:01:26Z,"Sensex, Nifty close shade lower in choppy trade",BusinessLine,https://www.thehindubusinessline.com/markets/forex/sensex-nifty-close-shade-lower-in-choppy-trade/article69237933.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-19T01:07:10Z,"Stock Market Highlights 19 February 2025: Sensex, Nifty close flat",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-updates-19-february-2025/article69234539.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-17T10:38:33Z,"Top gainers & losers today, 17 February: Bajaj Finserv, PowerGrid surge; M&M, Bharti Airtel decline",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-bajajfinserv-powergrid-mm-bartiairtel-17-feb-2025/article69229606.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-17T03:58:50Z,"RIL, M&M drag Sensex over 450 points lower; Nifty below 23,900",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/ril-mm-drag-sensex-400-points-lower-nifty-below-23900/articleshow/118317845.cms
Bajaj Finserv Ltd.,INE918I01026,2025-02-17T01:03:10Z,"Stock Market Highlights 17 February 2025: Sensex, Nifty crawl up to close marginally higher",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-17th-february-2025/article69225845.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-14T04:08:21Z,Sensex Gains 344 Points As PM Modi Meets Donald Trump Amid Tariff Fears,NDTV News,https://www.ndtv.com/business-news/sensex-gains-344-points-as-pm-modi-meets-donald-trump-amid-tariff-fears-7707070
Bajaj Finserv Ltd.,INE918I01026,2025-02-13T18:40:00Z,"Sensex, Nifty pare early gains to close lower for 7th straight session; IT, banking shares major drag",Thehillstimes.in,https://thehillstimes.in/business/sensex-nifty-pare-early-gains-to-close-lower-for-7th-straight-session-it-banking-shares-major-drag
Bajaj Finserv Ltd.,INE918I01026,2025-02-13T11:41:18Z,"Top gainers & losers today, 13 Feb: Sun Pharma, Tata Steel lead gains; Adani Ports, Infosys drag",BusinessLine,https://www.thehindubusinessline.com/markets/nse-bse-stock-market-top-gainers-top-losers-today-sunpharma-tatasteel-adaniports-13-feb-2025/article69215028.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-13T11:22:36Z,"Tata Steel, Sun Pharma lead gains as Sensex closes slightly lower amid trade talk anticipation",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/tata-steel-sun-pharma-lead-gains-as-sensex-closes-slightly-lower-amid-trade-talk-anticipation/article69214992.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-13T01:12:48Z,"Share Market Highlights 13 February 2025: Sensex, Nifty end lower as investors turn cautious ahead of Trump-Modi meeting",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-highlights-13-february-2025/article69211647.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-12T12:07:27Z,"Top gainers and losers today, 12 February: Bajaj Finserv leads gains as M&M, ITC drag indices",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-bajajfinsv-tatasteel-lt-ultracemco-kotakbank-mahindra-12-feb-2025/article69211106.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-12T11:53:07Z,"Markets stage sharp recovery from day’s low, end marginally lower",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/markets-stage-sharp-recovery-from-days-low-end-marginally-lower/article69211027.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-07T01:15:20Z,"Share Market Highlights 7 February 2025: Sensex, Nifty settle lower after RBI cuts repo rate to 6.25%; FIIs continue selling spree",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-updates-february-7-2025/article69188765.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-03T11:39:53Z,"Top gainers & losers today Feb 3, 2025: Bajaj Finance, Shriram Finance, M&M, Wipro, and Bajaj Finserv lead gains",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-3-feb-2025/article69175624.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-03T11:19:05Z,Sensex falls by 319 points amid weak global trends on trade war fears,BusinessLine,https://www.thehindubusinessline.com/markets/sensex-falls-by-319-points-amid-weak-global-trends-on-trade-war-fears/article69175737.ece
Bajaj Finserv Ltd.,INE918I01026,2025-02-03T03:47:14Z,"Q3 Results Highlights February 3, 2025: Divi’s Lab, Sky Gold shares surge, Aditya Birla Capital, Kalyani Steels, Texmaco Rail, IRB Infra declines, Castrol, Fortis Malar, Panasonic Energy, Tata Chemicals, Thomas Cook India announce Q3 results",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-highlights-3-feb-2025-on-aditya-birla-capital-bajaj-steel-castrol-india-fortis-malar-hospital-panasonic-energy-tata-chemicals-thomas-cook-india/article69174748.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-03-01T13:50:54Z,Short Take: Rejig in NSE indices,BusinessLine,https://www.thehindubusinessline.com/portfolio/commodity-analysis/short-take-rejig-in-nse-indices/article69270127.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-27T01:52:15Z,Stock Market Live Updates 27 February 2025: Stock to buy today: Zensar Technologies (₹805.90) – BUY,BusinessLine,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-27-february-2025/article69266191.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-27T01:52:15Z,"Share Market Highlights 27 February 2025: Sensex, Nifty end flat; Shriram Finance jumps over 5%",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-highlights-27-february-2025/article69266191.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-26T09:53:37Z,"Amid market bloodbath, can low-beta stocks be safe harbours? Here's what data suggests",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/amid-market-bloodbath-can-low-beta-stocks-be-safe-harbours-heres-what-data-suggests/articleshow/118577285.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-25T08:17:21Z,"Don’t fear Tesla; add defence, railways stocks post market correction: Deven Choksey",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/dont-fear-tesla-add-defence-railways-stocks-post-market-correction-deven-choksey/articleshow/118552115.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-25T06:18:52Z,KTM bankruptcy: Bajaj Auto provides €50 million loan to Pierer Bajaj AG,BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/ktm-bankruptcy-bajaj-auto-provides-50-million-loan-to-pierer-bajaj-ag/article69261096.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-25T01:17:48Z,"Share Market Highlights 25 February 2025: Sensex, Nifty end flat with a positive bias; Bharti Airtel, M&M lead gains",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-highlights-25-february-2025/article69258617.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-24T09:31:48Z,What explains feverish deal-making in India's hospital sector,The Times of India,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/what-explains-feverish-deal-making-in-indias-hospital-sector/articleshow/118528991.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-24T08:29:33Z,Time to shift to low-volatility and strong growth stocks amid market uncertainty: Siddharth Vora,The Times of India,https://economictimes.indiatimes.com/markets/expert-view/time-to-shift-to-low-volatility-stocks-amid-market-uncertainty-siddharth-vora/articleshow/118527201.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-21T15:49:05Z,"Swiggy, Hyundai among 7 stocks to make it to Nifty Next50 in latest index reshuffle",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/swiggy-hyundai-among-7-stocks-to-make-it-to-nifty-next50-in-latest-index-reshuffle/articleshow/118457181.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-21T13:02:13Z,"Bajaj Auto invests Rs 1,364 crore in bankruptcy-bound KTM",Business Today,https://www.businesstoday.in/latest/corporate/story/bajaj-auto-invests-rs-1364-crore-in-bankruptcy-bound-ktm-465528-2025-02-21
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-21T11:31:48Z,Bajaj Auto board gives nod to infuse Euro 150 million in Netherlands-based arm,The Times of India,https://economictimes.indiatimes.com/industry/auto/two-wheelers-three-wheelers/bajaj-auto-board-gives-nod-to-infuse-euro-150-million-in-netherlands-based-arm/articleshow/118451251.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-21T10:45:48Z,Bajaj Auto to invest 150 million euros in Netherlands subsidiary,BusinessLine,https://www.thehindubusinessline.com/companies/bajaj-auto-to-invest-150-million-euros-in-netherlands-subsidiary/article69246824.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-21T04:09:17Z,Positioning for Long-Term Success: Manish Chokhani shares 7 key learnings from stock market,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/positioning-for-long-term-success-manish-chokhani-shares-7-key-learnings-from-stock-market/articleshow/118437485.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-20T13:23:40Z,Apple’s entry-level iPhone refresh; Cognizant alleges trade theft,The Times of India,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/apples-entry-level-iphone-refresh-cognizant-alleges-trade-theft/articleshow/118421508.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-20T07:18:34Z,Market stunners: 45 BSE500 stocks see up to 30% surge in m-cap in 2025. Bajaj Twins & SBI Card lead,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/market-stunners-45-bse500-stocks-see-up-to-30-surge-in-m-cap-in-2025-bajaj-twins-sbi-card-lead/articleshow/118410428.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-20T01:12:31Z,"Stock Market Highlights 20 February 2025: Sensex, Nifty close marginally lower for third day amid uncertainty on US tariff",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-nifty-sensex-highlights-20-february-2025/article69238622.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-19T12:54:02Z,Hexaware Technologies’ shares went up 10 per cent on listing,BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/hexaware-technologies-ipo-success-global-expansion-and-ai-first-solutions-position-it-as-a-leader-in-it-services/article69238056.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-19T01:07:10Z,"Stock Market Highlights 19 February 2025: Sensex, Nifty close flat",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-updates-19-february-2025/article69234539.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-18T08:35:47Z,"M&M at its peak – Should you buy, sell, or hold? Sandip Sabharwal weighs in",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/mm-at-its-peak-should-you-buy-sell-or-hold-sandip-sabharwal-weighs-in/articleshow/118352363.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-18T01:10:56Z,"Stock Market Highlights 18 Feb 2025: Sensex, Nifty close marginally weaker as IT gains offset broader weakness",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-highlights-february-18-2025/article69229908.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-17T09:59:01Z,Navigating Volatility: Sandip Sabharwal on key sectors to bet on for near-term gains,Economictimes.com,https://m.economictimes.com/markets/stocks/news/navigating-volatility-sandip-sabharwal-on-key-sectors-to-bet-on-for-near-term-gains/market-outlook-post-earnings-season/slideshow/118327862.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-17T07:58:17Z,"Godfrey Phillips, Redington, Bajaj Holdings surged 6-10% last week. What investors should do",Economictimes.com,https://m.economictimes.com/markets/stocks/news/godfrey-phillips-redington-bajaj-holdings-surged-6-10-last-week-what-investors-should-do/market-movers/slideshow/118324546.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-17T05:06:59Z,"Nifty far from bottom, says Om Ghawalkar of Share.Market, recommends strategy on Godfrey Phillips, Natco, 4 more stocks",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/nifty-far-from-bottom-says-om-ghawalkar-of-share-market-recommends-strategy-on-godfrey-phillips-natco-4-more-stocks/articleshow/118319411.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-17T04:55:57Z,Tata Motors' stock offers value despite uncertainties: Sandip Sabharwal,The Times of India,https://economictimes.indiatimes.com/markets/expert-view/tata-motors-stock-offers-value-despite-uncertainties-sandip-sabharwal/articleshow/118319125.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-15T15:52:18Z,Fundamental investing: The premium in stocks for being consistent,BusinessLine,https://www.thehindubusinessline.com/portfolio/personal-finance/fundamental-investing-the-premium-in-stocks-for-being-consistent/article69214438.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-15T14:19:06Z,Movers & Shakers: Stocks that will see action this week,BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/movers-shakers-stocks-that-will-see-action-this-week/article69222692.ece
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-15T04:27:12Z,Which stocks are losing favor? 10 AMCs trim holdings in over 20 cos in January 2025,Economictimes.com,https://m.economictimes.com/markets/stocks/news/which-stocks-are-losing-favor-10-amcs-trim-holdings-in-over-20-cos-in-january-2025/losing-favor/slideshow/118266691.cms
Bajaj Holdings & Investment Ltd.,INE118A01012,2025-02-14T14:12:47Z,"Hexaware Tech IPO subscribed even as retail, HNIs, employees give thumbs down",BusinessLine,https://www.thehindubusinessline.com/markets/hexaware-tech-ipo-subscribed-even-as-retail-hnis-employees-give-thumbs-down/article69219961.ece
